,logline,timestamp,Action,ID,cluster_id
1759,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:56:35.467,Step_ExtSDM,30002312,1
1760,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:57:00.132,Step_LSC,30002312,0
1761,onStandStepChanged 3786,2017-12-23 23:57:34.138,Step_LSC,30002312,0
1762,onExtend:1514044654000 0 0 5,2017-12-23 23:57:34.156,Step_LSC,30002312,0
1763, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,2017-12-23 23:57:34.439,Step_SPUtils,30002312,2
1764,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,2017-12-23 23:57:34.440,Step_SPUtils,30002312,2
1765,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:57:34.457,Step_ExtSDM,30002312,1
1766,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:57:34.464,Step_ExtSDM,30002312,1
1767,onStandStepChanged 3786,2017-12-23 23:57:42.138,Step_LSC,30002312,0
1768,onExtend:1514044662000 0 0 0,2017-12-23 23:57:42.147,Step_LSC,30002312,0
1769, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,2017-12-23 23:57:42.443,Step_SPUtils,30002312,2
1770,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,2017-12-23 23:57:42.444,Step_SPUtils,30002312,2
1771,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:57:42.464,Step_ExtSDM,30002312,1
1772,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:57:42.470,Step_ExtSDM,30002312,1
1773,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:58:00.117,Step_LSC,30002312,0
1774,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:59:00.135,Step_LSC,30002312,0
1775,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:00:00.215,Step_LSC,30002312,0
1776,theDayChanged 1514044800216,2017-12-24 00:00:00.216,Step_StandStepDataManager,30002312,4
1777,initEnviroument,2017-12-24 00:00:00.218,Step_StandStepDataManager,30002312,4
1778,getStepCounterStatus,2017-12-24 00:00:00.218,Step_SPUtils,30002312,2
1779, getStepCounterStatus= true,2017-12-24 00:00:00.218,Step_SPUtils,30002312,2
1780,reStartStepCounter,2017-12-24 00:00:00.218,Step_StandStepCounter,30002312,4
1781,onStandStepChanged 3786,2017-12-24 00:00:00.223,Step_LSC,30002312,0
1782,registersensorsuccess: true,2017-12-24 00:00:00.226,Step_StandStepCounter,30002312,4
1783,clear(),2017-12-24 00:00:00.227,Step_DataCache,30002312,1
1784, getTodayBasicStandardSteps= 1514018661124##0##3428,2017-12-24 00:00:00.228,Step_SPUtils,30002312,2
1785,tryToRecordAsBasicStepData bWrite true,2017-12-24 00:00:00.229,Step_StandStepDataManager,30002312,4
1786, getDiffTotalSteps= 1513958400215##0,2017-12-24 00:00:00.229,Step_SPUtils,30002312,2
1787,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,2017-12-24 00:00:00.229,Step_SPUtils,30002312,2
1788,setDiffTotalSteps=0,2017-12-24 00:00:00.232,Step_SPUtils,30002312,2
1789, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,2017-12-24 00:00:00.233,Step_SPUtils,30002312,2
1790, getTodayBasicStandardSteps= 1514044800223##3786##0,2017-12-24 00:00:00.233,Step_SPUtils,30002312,2
1791, getDiffTotalSteps= 1514044800231##0,2017-12-24 00:00:00.233,Step_SPUtils,30002312,2
1792,reload : 3786 restar 0,2017-12-24 00:00:00.234,Step_StandStepDataManager,30002312,4
1793, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,2017-12-24 00:00:00.234,Step_SPUtils,30002312,2
1794,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,2017-12-24 00:00:00.234,Step_SPUtils,30002312,2
1795,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:00:00.235,Step_ExtSDM,30002312,1
1796,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:00:00.235,Step_ExtSDM,30002312,1
1797,REPORT : 0 0 0 0,2017-12-24 00:00:00.236,Step_StandReportReceiver,30002312,4
1798,next day:steps0mLastReport7214,2017-12-24 00:00:00.237,Step_HGNH,30002312,0
1799,setGoalNotifiShownRecord 1514044800237 false,2017-12-24 00:00:00.237,Step_SPUtils,30002312,2
1800,closeNotification...,2017-12-24 00:00:00.240,Step_HGNH,30002312,0
1801,deleteHealthNotification() ,2017-12-24 00:00:00.240,Step_NotificationUtil,30002312,0
1802,onStandStepChanged 3786,2017-12-24 00:00:00.323,Step_LSC,30002312,0
1803,onExtend:1514044801000 0 0 0,2017-12-24 00:00:00.329,Step_LSC,30002312,0
1804, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,2017-12-24 00:00:00.624,Step_SPUtils,30002312,2
1805,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,2017-12-24 00:00:00.624,Step_SPUtils,30002312,2
1806,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:00:00.628,Step_ExtSDM,30002312,1
1807,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:00:00.628,Step_ExtSDM,30002312,1
1808,onStandStepChanged 3786,2017-12-24 00:00:05.137,Step_LSC,30002312,0
1809,onExtend:1514044805000 0 0 5,2017-12-24 00:00:05.152,Step_LSC,30002312,0
1810, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,2017-12-24 00:00:05.438,Step_SPUtils,30002312,2
1811,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,2017-12-24 00:00:05.438,Step_SPUtils,30002312,2
1812,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:00:05.444,Step_ExtSDM,30002312,1
1813,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:00:05.444,Step_ExtSDM,30002312,1
1814,onStandStepChanged 3786,2017-12-24 00:00:06.144,Step_LSC,30002312,0
1815,onExtend:1514044806000 0 0 0,2017-12-24 00:00:06.149,Step_LSC,30002312,0
1816, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,2017-12-24 00:00:06.445,Step_SPUtils,30002312,2
1817,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,2017-12-24 00:00:06.445,Step_SPUtils,30002312,2
1818,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:00:06.451,Step_ExtSDM,30002312,1
1819,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:00:06.451,Step_ExtSDM,30002312,1
1820,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:01:00.154,Step_LSC,30002312,0
1821,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:02:00.169,Step_LSC,30002312,0
1822,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:03:00.124,Step_LSC,30002312,0
1823,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:04:00.136,Step_LSC,30002312,0
1824,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:05:00.128,Step_LSC,30002312,0
1825,onStandStepChanged 3786,2017-12-24 00:05:22.473,Step_LSC,30002312,0
1826,onExtend:1514045123000 0 0 0,2017-12-24 00:05:22.478,Step_LSC,30002312,0
1827, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,2017-12-24 00:05:22.774,Step_SPUtils,30002312,2
1828,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,2017-12-24 00:05:22.774,Step_SPUtils,30002312,2
1829,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:05:22.779,Step_ExtSDM,30002312,1
1830,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:05:22.779,Step_ExtSDM,30002312,1
1831,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:06:00.153,Step_LSC,30002312,0
1832,onStandStepChanged 3786,2017-12-24 00:06:16.562,Step_LSC,30002312,0
1833,onExtend:1514045177000 0 0 0,2017-12-24 00:06:16.574,Step_LSC,30002312,0
1834, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,2017-12-24 00:06:16.863,Step_SPUtils,30002312,2
1835,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,2017-12-24 00:06:16.864,Step_SPUtils,30002312,2
1836,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:06:16.871,Step_ExtSDM,30002312,1
1837,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:06:16.871,Step_ExtSDM,30002312,1
1838,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:07:00.125,Step_LSC,30002312,0
1839,onStandStepChanged 3786,2017-12-24 00:07:02.137,Step_LSC,30002312,0
1840,onExtend:1514045222000 0 0 5,2017-12-24 00:07:02.150,Step_LSC,30002312,0
1841, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,2017-12-24 00:07:02.439,Step_SPUtils,30002312,2
1842,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,2017-12-24 00:07:02.440,Step_SPUtils,30002312,2
1843,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:07:02.445,Step_ExtSDM,30002312,1
1844,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:07:02.445,Step_ExtSDM,30002312,1
1845,onStandStepChanged 3786,2017-12-24 00:07:04.137,Step_LSC,30002312,0
1846,onExtend:1514045224000 0 0 0,2017-12-24 00:07:04.153,Step_LSC,30002312,0
1847, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,2017-12-24 00:07:04.439,Step_SPUtils,30002312,2
1848,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,2017-12-24 00:07:04.439,Step_SPUtils,30002312,2
1849,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:07:04.447,Step_ExtSDM,30002312,1
1850,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:07:04.447,Step_ExtSDM,30002312,1
1851,onStandStepChanged 3786,2017-12-24 00:07:20.137,Step_LSC,30002312,0
1852,onExtend:1514045240000 0 0 5,2017-12-24 00:07:20.149,Step_LSC,30002312,0
1853, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,2017-12-24 00:07:20.438,Step_SPUtils,30002312,2
1854,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,2017-12-24 00:07:20.439,Step_SPUtils,30002312,2
1855,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:07:20.444,Step_ExtSDM,30002312,1
1856,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:07:20.444,Step_ExtSDM,30002312,1
1857,onStandStepChanged 3786,2017-12-24 00:07:21.138,Step_LSC,30002312,0
1858,onExtend:1514045241000 0 0 0,2017-12-24 00:07:21.149,Step_LSC,30002312,0
1859, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33884757,2017-12-24 00:07:21.439,Step_SPUtils,30002312,2
1860,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,2017-12-24 00:07:21.440,Step_SPUtils,30002312,2
1861,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:07:21.447,Step_ExtSDM,30002312,1
1862,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:07:21.447,Step_ExtSDM,30002312,1
1863,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:08:00.141,Step_LSC,30002312,0
1864,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:09:00.135,Step_LSC,30002312,0
1865,onStandStepChanged 3786,2017-12-24 00:09:04.137,Step_LSC,30002312,0
1866,onExtend:1514045344000 0 0 5,2017-12-24 00:09:04.148,Step_LSC,30002312,0
1867, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,2017-12-24 00:09:04.440,Step_SPUtils,30002312,2
1868,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,2017-12-24 00:09:04.441,Step_SPUtils,30002312,2
1869,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:09:04.460,Step_ExtSDM,30002312,1
1870,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:09:04.460,Step_ExtSDM,30002312,1
1871,onStandStepChanged 3786,2017-12-24 00:09:06.137,Step_LSC,30002312,0
1872,onExtend:1514045346000 0 0 0,2017-12-24 00:09:06.148,Step_LSC,30002312,0
1873, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33988760,2017-12-24 00:09:06.442,Step_SPUtils,30002312,2
1874,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,2017-12-24 00:09:06.442,Step_SPUtils,30002312,2
1875,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:09:06.450,Step_ExtSDM,30002312,1
1876,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:09:06.450,Step_ExtSDM,30002312,1
1877,onStandStepChanged 3786,2017-12-24 00:09:34.137,Step_LSC,30002312,0
1878,onExtend:1514045374000 0 0 5,2017-12-24 00:09:34.153,Step_LSC,30002312,0
1879, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,2017-12-24 00:09:34.439,Step_SPUtils,30002312,2
1880,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,2017-12-24 00:09:34.440,Step_SPUtils,30002312,2
1881,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:09:34.446,Step_ExtSDM,30002312,1
1882,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:09:34.446,Step_ExtSDM,30002312,1
1883,onStandStepChanged 3786,2017-12-24 00:09:35.137,Step_LSC,30002312,0
1884,onExtend:1514045375000 0 0 0,2017-12-24 00:09:35.148,Step_LSC,30002312,0
1885, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,2017-12-24 00:09:35.440,Step_SPUtils,30002312,2
1886,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,2017-12-24 00:09:35.441,Step_SPUtils,30002312,2
1887,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:09:35.448,Step_ExtSDM,30002312,1
1888,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:09:35.448,Step_ExtSDM,30002312,1
1889,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:10:00.183,Step_LSC,30002312,0
1890,onStandStepChanged 3786,2017-12-24 00:10:09.136,Step_LSC,30002312,0
1891,onExtend:1514045409000 0 0 5,2017-12-24 00:10:09.143,Step_LSC,30002312,0
1892, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34019759,2017-12-24 00:10:09.438,Step_SPUtils,30002312,2
1893,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757,2017-12-24 00:10:09.438,Step_SPUtils,30002312,2
1894,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:10:09.443,Step_ExtSDM,30002312,1
1895,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:10:09.443,Step_ExtSDM,30002312,1
1896,onStandStepChanged 3786,2017-12-24 00:10:10.137,Step_LSC,30002312,0
1897,onExtend:1514045410000 0 0 0,2017-12-24 00:10:10.148,Step_LSC,30002312,0
1898, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,2017-12-24 00:10:10.439,Step_SPUtils,30002312,2
1899,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,2017-12-24 00:10:10.440,Step_SPUtils,30002312,2
1900,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:10:10.446,Step_ExtSDM,30002312,1
1901,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:10:10.446,Step_ExtSDM,30002312,1
1902,onStandStepChanged 3786,2017-12-24 00:10:42.137,Step_LSC,30002312,0
1903,onExtend:1514045442000 0 0 5,2017-12-24 00:10:42.149,Step_LSC,30002312,0
1904, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34054759,2017-12-24 00:10:42.438,Step_SPUtils,30002312,2
1905,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,2017-12-24 00:10:42.438,Step_SPUtils,30002312,2
1906,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:10:42.445,Step_ExtSDM,30002312,1
1907,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:10:42.445,Step_ExtSDM,30002312,1
1908,onStandStepChanged 3786,2017-12-24 00:10:43.138,Step_LSC,30002312,0
1909,onExtend:1514045443000 0 0 0,2017-12-24 00:10:43.153,Step_LSC,30002312,0
1910, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34086757,2017-12-24 00:10:43.440,Step_SPUtils,30002312,2
1911,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,2017-12-24 00:10:43.441,Step_SPUtils,30002312,2
1912,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:10:43.447,Step_ExtSDM,30002312,1
1913,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:10:43.448,Step_ExtSDM,30002312,1
1914,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:11:00.122,Step_LSC,30002312,0
1915,onStandStepChanged 3786,2017-12-24 00:11:56.143,Step_LSC,30002312,0
1916,onExtend:1514045516000 0 0 5,2017-12-24 00:11:56.151,Step_LSC,30002312,0
1917, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,2017-12-24 00:11:56.445,Step_SPUtils,30002312,2
1918,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,2017-12-24 00:11:56.446,Step_SPUtils,30002312,2
1919,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:11:56.453,Step_ExtSDM,30002312,1
1920,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:11:56.454,Step_ExtSDM,30002312,1
1921,onStandStepChanged 3786,2017-12-24 00:11:57.141,Step_LSC,30002312,0
1922,onExtend:1514045517000 0 0 0,2017-12-24 00:11:57.149,Step_LSC,30002312,0
1923, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,2017-12-24 00:11:57.442,Step_SPUtils,30002312,2
1924,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,2017-12-24 00:11:57.443,Step_SPUtils,30002312,2
1925,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:11:57.449,Step_ExtSDM,30002312,1
1926,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:11:57.450,Step_ExtSDM,30002312,1
1927,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:12:00.138,Step_LSC,30002312,0
1928,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:13:00.151,Step_LSC,30002312,0
1929,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:14:00.160,Step_LSC,30002312,0
1930,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:15:00.147,Step_LSC,30002312,0
1931,onStandStepChanged 3786,2017-12-24 00:15:52.983,Step_LSC,30002312,0
1932,onExtend:1514045753000 0 0 0,2017-12-24 00:15:52.990,Step_LSC,30002312,0
1933, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34161762,2017-12-24 00:15:53.285,Step_SPUtils,30002312,2
1934,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,2017-12-24 00:15:53.286,Step_SPUtils,30002312,2
1935,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:15:53.292,Step_ExtSDM,30002312,1
1936,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:15:53.292,Step_ExtSDM,30002312,1
1937,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:16:00.149,Step_LSC,30002312,0
1938,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:17:00.126,Step_LSC,30002312,0
1939,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:18:00.103,Step_LSC,30002312,0
1940,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:19:00.137,Step_LSC,30002312,0
1941,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:20:00.128,Step_LSC,30002312,0
1942,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:21:00.131,Step_LSC,30002312,0
1943,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:22:00.135,Step_LSC,30002312,0
1944,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:23:00.141,Step_LSC,30002312,0
1945,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:24:00.114,Step_LSC,30002312,0
1946,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-24 00:25:00.132,Step_LSC,30002312,0
1947,onStandStepChanged 3786,2017-12-24 00:25:16.137,Step_LSC,30002312,0
1948,onExtend:1514046316000 0 0 5,2017-12-24 00:25:16.146,Step_LSC,30002312,0
1949, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,2017-12-24 00:25:16.438,Step_SPUtils,30002312,2
1950,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,2017-12-24 00:25:16.439,Step_SPUtils,30002312,2
1951,calculateCaloriesWithCache totalCalories=0,2017-12-24 00:25:16.445,Step_ExtSDM,30002312,1
1952,calculateAltitudeWithCache totalAltitude=0,2017-12-24 00:25:16.445,Step_ExtSDM,30002312,1
1953,onStandStepChanged 3786,2017-12-24 00:25:17.137,Step_LSC,30002312,0
